date,regime_label,ae_error,llm_macro,llm_sentiment,llm_risk,v1_e_broad,v1_e_sat,v1_e_fi,v1_e_safe,v1_e_cash,v2_e_broad,v2_e_sat,v2_e_fi,v2_e_safe,v2_e_cash,v3_e_broad,v3_e_sat,v3_e_fi,v3_e_safe,v3_e_cash,v1_r_n,v1_r_e,v1_edge,v2_r_n,v2_r_e,v2_edge,v3_r_n,v3_r_e,v3_edge
2025-02-28,event_stress,21.692710876464844,70.6,66.6,42.45,0.05,0.0,0.45,0.35,0.15,0.1717568708906403,0.1,0.36392122182884057,0.24912887459013172,0.11519303269038741,0.2946559263902359,0.29436035619506024,0.2237179396340243,0.11536250614828426,0.07190327163239527,-0.008492405486392973,-0.009307123008489293,-0.0008147175220963206,-0.008492405486392973,-0.00863021288206817,-0.00013780739567519767,-0.008492405486392973,-0.007671087031032676,0.0008213184553602969
2025-03-07,bull_normal,12.181278228759766,71.4,65.7,55.75,0.20999585010890026,0.16437607002077026,0.25900772082431806,0.1947582367321776,0.17186212231383388,0.20431238256454565,0.2188245944951706,0.2112268480561651,0.21563617488411865,0.15,0.23242770752025896,0.23385459347856632,0.19022318162980942,0.1934945173713653,0.15,-0.001113480367701339,-0.0014594251406808117,-0.0003459447729794727,-0.001113480367701339,-0.0008110238798059786,0.0003024564878953604,-0.001113480367701339,-0.0006362118618440937,0.0004772685058572453
2025-03-14,bull_normal,18.04887580871582,69.9,66.2,47.75,0.2107966386787945,0.1607172592185707,0.2615008979577775,0.1926792735708509,0.17430593057400634,0.2899052302674134,0.306697769865964,0.10251243317706517,0.15725870408536644,0.14362586260419108,0.35543429127448983,0.3512105977742123,0.05369886086526068,0.13152223362293206,0.10813401646310516,0.0021088639691362386,0.001611800945982108,-0.0004970630231541306,0.0021088639691362386,0.0028992521136475546,0.000790388144511316,0.0021088639691362386,0.0032934869713080427,0.001184623002171804
2025-03-21,bull_normal,17.730093002319336,68.0,59.5,52.75,0.20456802148233155,0.1400838288758456,0.27393623354271035,0.19991775854985586,0.18149415754925657,0.21405651686309413,0.22719981404094794,0.2217892055959971,0.18695446349996084,0.15,0.27251413948129605,0.27127530588501314,0.14828134271148063,0.1829934412132618,0.12493577070894842,-0.004579415959213101,-0.004635639340061298,-5.622338084819694e-05,-0.004579415959213101,-0.004819913071158366,-0.0002404971119452648,-0.004579415959213101,-0.004895092009367909,-0.00031567605015480824
2025-03-28,bull_normal,14.578508377075195,70.1,63.5,40.75,0.21288480571732232,0.17207067625411446,0.2538128463977865,0.19163526992465627,0.16959640170612036,0.21829229867853114,0.23224977360277194,0.2443244922965515,0.15513343542214547,0.15,0.3088698257521143,0.3088983567655358,0.1482010088801388,0.10263227128165599,0.1313985373205552,0.0011396571558678335,0.0015347133552367051,0.00039505619936887164,0.0011396571558678335,0.001245507644714266,0.00010585048884643252,0.0011396571558678335,0.0002879703275641217,-0.0008516868283037118
2025-04-04,event_stress,21.40342712402344,65.0,57.0,38.75,0.05,0.0,0.45,0.35,0.15,0.20000000000000004,0.1,0.30000000000000004,0.30754252943152166,0.09245747056847832,0.279693069969322,0.3359161954238955,0.09863520650731002,0.18485467130063837,0.10090085679883419,0.010353485790933564,0.012995437581538165,0.002641951790604601,0.010353485790933564,0.008084503640474265,-0.0022689821504592988,0.010353485790933564,0.0009929540369015936,-0.00936053175403197
2025-04-11,event_stress,20.59331512451172,70.6,74.1,42.7,0.05,0.0,0.45,0.35,0.15,0.09763026894531174,0.0876908078315782,0.3500324697005521,0.26464645352255795,0.19999999999999996,0.2765849179848845,0.2677756496210913,0.23591556030256355,0.06972387209146078,0.15,0.007454836813645964,0.009027509005199965,0.0015726721915540007,0.007454836813645964,0.006327827188508818,-0.001127009625137146,0.007454836813645964,-3.41445960957774e-05,-0.007488981409741742
2025-04-18,event_stress,21.958120346069336,71.64000000000001,72.42,42.8,0.05,0.0,0.45,0.35,0.15,0.11326606204577763,0.1,0.36250805709495626,0.2688348308743915,0.15539104998487455,0.355760240398499,0.35090353673360386,0.08526097261732485,0.1229929371856081,0.08508231306496426,-0.0012590455876169276,0.0014291794914012557,0.0026882250790181833,-0.0012590455876169276,0.0009534052835875337,0.0022124508712044614,-0.0012590455876169276,0.0018858562258457028,0.0031449018134626304
2025-04-25,event_stress,30.134929656982425,61.2,55.6,51.2,0.05,0.0,0.45,0.35,0.15,0.12479085053564065,0.0,0.47520914946435955,0.19999999999999996,0.19999999999999996,0.31636480977432085,0.31518413116381694,0.17256833236156688,0.04588272670029539,0.15,-0.00509474418542554,-0.005727968286044225,-0.0006332241006186843,-0.00509474418542554,-0.004795926195245832,0.000298817990179708,-0.00509474418542554,-0.0013319395869868331,0.0037628045984387072
2025-05-02,event_stress,24.60798454284668,62.64000000000001,57.27,53.2,0.05,0.0,0.45,0.35,0.15,0.19069731499855064,7.291530660508139e-16,0.4342322946599379,0.2,0.17507039034151078,0.2837939150669771,0.28666191534253666,0.21982611679846714,0.08853706774577638,0.12118098504624272,-0.0012039279563041466,-0.0019738226220549306,-0.0007698946657507841,-0.0012039279563041466,-0.0018611416109267252,-0.0006572136546225786,-0.0012039279563041466,-0.0020946550749863678,-0.0008907271186822212
2025-05-09,event_stress,20.83251953125,68.0,65.2,42.5,0.05,0.0,0.45,0.35,0.15,0.10228094951282721,0.1,0.4050584932874048,0.29372788031370434,0.09893267688606368,0.34203248310120854,0.3430126081463582,0.1318615401245104,0.13119276728861218,0.05190060133931071,0.0016388672192173557,0.0006982995899761583,-0.0009405676292411974,0.0016388672192173557,0.0014067028582081338,-0.00023216436100922185,0.0016388672192173557,0.003103609237812114,0.0014647420185947583
2025-05-16,event_stress,30.42140007019043,67.52000000000001,65.12,45.05,0.05,0.0,0.45,0.35,0.15,0.2,0.1,0.3,0.2,0.2,0.36927196905265275,0.3705631819171007,0.039319006893977215,0.07084584213626939,0.15,-0.012351438647012315,-0.015467821883393542,-0.0031163832363812274,-0.012351438647012315,-0.009039975997906503,0.003311462649105812,-0.012351438647012315,-0.0009328972467875614,0.011418541400224753
2025-05-23,bull_normal,17.393173217773438,66.0,65.5,42.5,0.20996866092782693,0.1609640819540646,0.26030716755005184,0.19499863219766234,0.17376145737039428,0.348055455887102,0.3671657717362172,0.09660495495128525,0.03817381742539561,0.15,0.4134328157974308,0.41426614256043637,0.04207283479672963,0.029664972185711416,0.10056323465969187,0.004034399049307421,0.0040006975317388865,-3.37015175685346e-05,0.004034399049307421,0.0010437125804251832,-0.002990686468882238,0.004034399049307421,0.00047865695457190844,-0.0035557420947355126
2025-05-30,bull_normal,12.620182037353516,66.02000000000001,66.79,41.9,0.21106709593952883,0.16510124270407367,0.257554900729261,0.19402414567351137,0.17225261495362515,0.2995133158564484,0.31596347295739646,0.20401049583090897,0.048492987222160826,0.13201972813308543,0.39640639273782774,0.39312699885771285,0.10209468960421074,0.036531616993594605,0.07184030180665411,-0.0031210401446029644,-0.0033582253588704354,-0.00023718521426747095,-0.0031210401446029644,-0.0026577141826568534,0.000463325961946111,-0.0031210401446029644,-0.0026619010354279604,0.000459139109175004
2025-06-06,bull_normal,11.836191177368164,61.2,66.4,39.25,0.2095631484674517,0.16142863021306217,0.26123241474389464,0.19464618824821703,0.1731296183273744,0.28412970215358324,0.2792590709292092,0.15279200320195022,0.13381922371525737,0.15,0.35852112568083855,0.3588604589349948,0.06672264341314134,0.08158716622890948,0.1343086057421158,0.005393771008104615,0.005544960691176415,0.0001511896830718,0.005393771008104615,0.004153847461333767,-0.0012399235467708486,0.005393771008104615,0.003039690267094694,-0.0023540807410099215
2025-06-13,bull_normal,8.935700416564941,62.3,60.0,52.25,0.20252611868050474,0.12984034284770263,0.28044136760610233,0.201503029519106,0.1856891413465843,0.20602192727441607,0.20137491031813412,0.17361641437997283,0.2689867480274771,0.15,0.2366042510780428,0.23969357556437565,0.11889069993330363,0.25481147342427796,0.15,0.001039966960128211,0.0009106449790084084,-0.00012932198111980254,0.001039966960128211,0.001046903090661213,6.93613053300208e-06,0.001039966960128211,0.0010137245050272402,-2.6242455100970686e-05
2025-06-20,bull_normal,9.917930603027344,64.32000000000001,59.95,54.1,0.2025444155136214,0.1336108731060365,0.2770379668630559,0.20301750640568034,0.18378923811160597,0.12926749573663093,0.23754345804403526,0.385973494163749,0.09721555205558488,0.15,0.17124370230716562,0.20983606243468597,0.3693197849006534,0.09960045035749512,0.15,-0.0027579135371613257,-0.0025290550436646276,0.00022885849349669812,-0.0027579135371613257,-0.0006319798103400252,0.0021259337268213006,-0.0027579135371613257,-0.00097967476590597,0.0017782387712553557
2025-06-27,bull_normal,8.465886116027832,62.94,58.8,54.7,0.1936874975684816,0.13913884796206655,0.27942356729281065,0.21311249118077455,0.17463759599586662,0.11864180450582572,0.2342412013059101,0.2674755408354813,0.22964145335278294,0.15,0.1453125523370294,0.2038429898472775,0.2761053253799919,0.22473913243570134,0.15,-0.0032493915437633923,-0.003550283951455986,-0.00030089240769259375,-0.0032493915437633923,-0.003255641406331466,-6.249862568073663e-06,-0.0032493915437633923,-0.0032434391089515907,5.952434811801622e-06
2025-07-04,bull_normal,11.096841812133787,59.7,60.8,39.25,0.20481509240988632,0.14432105410988702,0.2707959628632484,0.20063801028284728,0.17942988033413101,0.25527094643299636,0.25044360030063734,0.24786450435199792,0.13440717388277848,0.11201377503158993,0.3004160202976602,0.2944823491048247,0.20663971362471192,0.11884324695732516,0.07961867001547818,0.0024881600669952805,0.0022537314405008235,-0.00023442862649445707,0.0024881600669952805,0.002523344410036347,3.518434304106664e-05,0.0024881600669952805,0.002727788857304239,0.00023962879030895844
2025-07-11,bull_normal,11.44145965576172,65.8,60.7,56.0,0.2035102139571758,0.1410374842784769,0.27339947170149315,0.20174201163587235,0.18031081842698188,0.29866519451001877,0.317252710439357,0.09550681241482477,0.13857528263579952,0.15,0.31317636967487344,0.320507478422027,0.06550924817286331,0.15080690373023622,0.15,-0.001407717102994508,-0.0023327792200499714,-0.0009250621170554633,-0.001407717102994508,0.00025237538391929435,0.0016600924869138024,-0.001407717102994508,0.0005239972320483499,0.001931714335042858
2025-07-18,bull_normal,10.065231323242188,67.32000000000001,62.15,55.75,0.2050921938772483,0.14684711921790355,0.2697897924910828,0.2000807911736613,0.178190103240104,0.21195075428701565,0.2327472195879397,0.17154586969172592,0.265250175456675,0.11850598097664367,0.24808955984013428,0.2561464117827932,0.14435801903042034,0.2515198672523859,0.09988614209426638,0.002497957405233528,0.0020966163892734554,-0.0004013410159600726,0.002497957405233528,0.0016751735170567965,-0.0008227838881767315,0.002497957405233528,0.0016640517212762958,-0.0008339056839572322
2025-07-25,bull_normal,9.691393852233888,60.3,59.3,42.25,0.2036550926665827,0.13755212035465395,0.27579564984182775,0.20074958660589826,0.18224755053103736,0.2808042457186043,0.3021217050146964,0.16453608622398455,0.18397531232325526,0.06856265071945951,0.34971532953690365,0.3574174160268693,0.11990262453540824,0.13131802897090272,0.04164660092991611,-0.0030252956519481195,-0.004235410866742504,-0.0012101152147943849,-0.0030252956519481195,-0.0012688782077261184,0.0017564174442220011,-0.0030252956519481195,4.89114057824852e-05,0.003074207057730605
2025-08-01,bull_normal,7.673639297485352,62.120000000000005,58.75,45.15,0.2034396499711341,0.1343793644508863,0.27773316106082535,0.20063032201297828,0.18381750250417608,0.26348929178407116,0.28190489570293026,0.1760763970267926,0.13512227128667093,0.14340714419953499,0.27382680109039215,0.28730618942280484,0.1847005995379974,0.12512656604100103,0.12903984390780457,-0.002815348114494927,-0.0022080510885723217,0.0006072970259226053,-0.002815348114494927,-0.0032491218829207667,-0.0004337737684258396,-0.002815348114494927,-0.003235021230636101,-0.0004196731161411741
2025-08-08,bull_normal,6.28231954574585,65.8,61.2,57.25,0.201244327886954,0.14752243406226817,0.270718090986002,0.20525099823750728,0.17526414882726848,0.1647328980117767,0.16686716955367786,0.32899540205147343,0.189404530383072,0.15,0.1974049900918774,0.19213338637434804,0.26424602978387357,0.19621559374990108,0.15,0.00413699306695676,0.004087712687645741,-4.928037931101886e-05,0.00413699306695676,0.003931663549738046,-0.0002053295172187138,0.00413699306695676,0.003921303514634583,-0.00021568955232217652
2025-08-15,bull_normal,6.668877601623535,69.2,61.1,42.25,0.20989677949339097,0.16101265674270143,0.2610030962390956,0.1944735000795848,0.1736139674452272,0.23238640441520966,0.24460426880193728,0.18324697180085084,0.2212637974918955,0.11849855749010678,0.287871227431813,0.28393945093591383,0.13688151403465892,0.21069140334083658,0.08061640425677774,0.0003171834279711641,-0.0003507603238862533,-0.0006679437518574174,0.0003171834279711641,0.00016416837105136554,-0.00015301505691979857,0.0003171834279711641,0.0008776613457029805,0.0005604779177318164
2025-08-22,bull_normal,7.149256706237793,69.24000000000001,59.95,41.75,0.20581841715810759,0.16989721441387579,0.25854093899492625,0.19978379926399925,0.16595963016909118,0.2279370343099046,0.22645518230134012,0.20389454685244104,0.25716165135678704,0.08455158517952718,0.25031352397639295,0.2414627990838372,0.2221459903162601,0.2860776866235098,6.030874584450618e-19,-0.0005773963463674037,-0.001162312452270023,-0.0005849161059026194,-0.0005773963463674037,0.0004898422871885978,0.0010672386335560014,-0.0005773963463674037,0.0011469096221783908,0.0017243059685457945
2025-08-29,bull_normal,8.64034652709961,64.5,61.1,45.5,0.20083693671168296,0.15279139157105245,0.2690520353475412,0.20530715648699,0.17201247988273338,0.17149660490847593,0.18537047318739172,0.2658061879972876,0.23616130975859467,0.1411654241482501,0.19666031803189274,0.1985136189413353,0.2556065913224347,0.2311020519141527,0.11811741979018442,0.0036796680851433434,0.0034950713075676456,-0.00018459677757569782,0.0036796680851433434,0.00355377979350585,-0.00012588829163749345,0.0036796680851433434,0.003670587487297332,-9.080597846011264e-06
2025-09-05,bull_normal,6.255481243133545,58.0,57.0,43.75,0.19952959416201885,0.13218850409772404,0.2803875943952471,0.20549860715967458,0.1823957001853356,0.16570145883798412,0.16637362490546576,0.29546834768343083,0.22245656857311935,0.15,0.19714406754296893,0.19866577701640512,0.29663715928206624,0.19966345917269193,0.10788953698586762,0.001462112109569563,0.0019630910743549733,0.0005009789647854102,0.001462112109569563,0.0022426222815485897,0.0007805101719790266,0.001462112109569563,0.0016495129117811153,0.0001874008022115523
2025-09-12,bull_normal,8.000490188598633,61.6,56.6,42.95,0.19902293901325221,0.141927434235543,0.2754366811546518,0.20687607244450898,0.17673687315204403,0.15720969103176236,0.16189738108030205,0.25399622792637416,0.2768966999615615,0.15,0.18794295935033103,0.18817960590940055,0.2591317350432671,0.2593280405876611,0.1054176591093403,0.002617501718197102,0.002370366786710678,-0.000247134931486424,0.002617501718197102,0.0027808682618235443,0.00016336654362644233,0.002617501718197102,0.002643297615650305,2.5795897453202796e-05
2025-09-19,bull_normal,4.776209831237793,58.8,55.5,34.25,0.20335022251225163,0.14444458149978032,0.2715211640248809,0.2023267048537545,0.17835732710933258,0.17058247163743642,0.17040048102079847,0.27028341770495545,0.23873362963680977,0.15,0.2509038893518643,0.25051392082088114,0.1983842768236047,0.15019791300364982,0.15,-0.0033374990439579166,-0.0030663827576483723,0.0002711162863095443,-0.0033374990439579166,-0.0031605458002272662,0.00017695324373065034,-0.0033374990439579166,-0.003058167568902927,0.00027933147505498955
2025-09-26,event_stress,40.372825622558594,62.5,56.4,45.5,0.05,0.0,0.45,0.35,0.15,0.2,0.10000000000000003,0.30000000000000004,0.4000000000000001,4.857225732735061e-17,0.2894344215694464,0.2969928905926613,0.09075312755106209,0.18355213339723922,0.13926742688959098,-0.018542166997879653,-0.01496156426025236,0.003580602737627293,-0.018542166997879653,-0.006787907072784821,0.011754259925094832,-0.018542166997879653,-0.0024121730142056146,0.016129993983674037
2025-10-03,event_stress,23.657787322998047,61.67,55.10999999999999,47.345,0.05,0.0,0.45,0.35,0.15,0.14528872315841762,0.0,0.29999999999999993,0.3999999999999999,0.1547112768415825,0.2725489365198421,0.275652151745523,0.06819153093682963,0.23360738079780538,0.15,0.002977831931867308,0.0034845872526630354,0.0005067553207957274,0.002977831931867308,0.0039882707444812825,0.0010104388126139746,0.002977831931867308,0.004326654766758576,0.001348822834891268
2025-10-10,event_stress,32.646697998046875,67.2,67.1,45.2,0.05,0.0,0.45,0.35,0.15,0.14382981594956432,3.6196089528428575e-16,0.3000000000000001,0.40000000000000013,0.1561701840504351,0.390779160128853,0.3938996719154186,0.015706545099549062,0.1153417688176623,0.08427285403851716,0.007065732491970743,0.009976520748768956,0.002910788256798213,0.007065732491970743,0.009812595717975957,0.002746863226005214,0.007065732491970743,0.0014641918597509199,-0.005601540632219823
2025-10-17,event_stress,46.85993957519531,68.9,67.6,42.3,0.05,0.0,0.45,0.35,0.15,0.13773737079191267,0.1,0.3471380500439961,0.21512457916409114,0.2,0.3390743236021031,0.3404566312512543,0.08836635526471753,0.10758916660478357,0.12451352327714159,0.008124045094333166,0.015017563812558346,0.00689351871822518,0.008124045094333166,0.007441547768359591,-0.0006824973259735752,0.008124045094333166,-0.0006550595617496966,-0.008779104656082863
2025-10-24,event_stress,34.37996292114258,70.2,74.8,40.55,0.05,0.0,0.45,0.35,0.15,0.19113814210241192,0.10000000000000003,0.3088618578975881,0.20000000000000007,0.20000000000000004,0.30060862960923035,0.29726433365647337,0.1699707062336476,0.1407932649359561,0.09136306556469281,-0.004706669147667265,-0.010113804799634592,-0.005407135651967327,-0.004706669147667265,-0.0017256348947640057,0.002981034252903259,-0.004706669147667265,0.0033730325112963505,0.008079701658963614
2025-10-31,bull_normal,12.87620735168457,66.1,64.3,45.05,0.20810062526176581,0.15274419168245287,0.2656255100325709,0.19655674005440169,0.17697293296880873,0.19793486909644303,0.20836025769036162,0.2624778869600777,0.1812269862531177,0.15,0.24512664138329499,0.2441992885351245,0.19441431517525784,0.16625975490632272,0.15,-0.00047972118844376863,0.0005144426361647493,0.000994163824608518,-0.00047972118844376863,0.00048217145757614146,0.0009618926460199101,-0.00047972118844376863,-0.0005262774931803975,-4.655630473662884e-05
2025-11-07,bull_normal,13.03089714050293,61.0,57.5,42.75,0.2024304314331665,0.13737396516602432,0.27626684374474036,0.2023943949761644,0.1815343646799043,0.1583307264956065,0.16110416685803952,0.27657612813491006,0.25398897851144403,0.15,0.18681848870334913,0.1861214728530163,0.2553166472067651,0.2217433912368694,0.14999999999999997,0.0001686074819065974,-0.0002727450756917256,-0.000441352557598323,0.0001686074819065974,-0.0005986493028084085,-0.0007672567847150059,0.0001686074819065974,-0.0003251281959335052,-0.0004937356778401025
2025-11-14,bull_normal,9.51344108581543,68.0,58.5,47.75,0.2036295597799207,0.1443064762892605,0.2708002599482208,0.20257180640777042,0.17869189757482756,0.1974678791158082,0.20896506834800946,0.2369353910784382,0.20663166145774423,0.15,0.2337543153811542,0.23133964629106782,0.19115856954925597,0.19374746877852203,0.15,1.887757172493751e-05,0.00019847753377952619,0.00017959996205458868,1.887757172493751e-05,-0.00028231660433564794,-0.00030119417606058545,1.887757172493751e-05,-0.0007626350837134369,-0.0007815126554383744
2025-11-21,bull_normal,7.855384826660156,63.1,56.8,49.7,0.20055189902406426,0.1282884308694055,0.2812046989811885,0.20465501315587817,0.18529995796946358,0.14691988218244834,0.16147505812987278,0.3555774185869378,0.19443578025524663,0.14159186084549447,0.19016906363454034,0.19416038417025616,0.33005266002767863,0.17814885390729437,0.10746903826023055,-0.011483630652473983,-0.010190891012550352,0.0012927396399236308,-0.011483630652473983,-0.00938719531013014,0.002096435342343843,-0.011483630652473983,-0.010386808104431721,0.0010968225480422616
2025-11-28,bull_normal,12.40529441833496,56.5,53.5,59.25,0.1846867256784687,0.11895594199115438,0.29259167309331957,0.22403286436524444,0.17973279487181287,0.13690094859811608,0.14497577392675604,0.35300079749725705,0.21512247997787093,0.15,0.12113865142472097,0.12445461871095424,0.39273048519947157,0.2116762446648533,0.15,0.005656167425842438,0.004721391312645742,-0.000934776113196696,0.005656167425842438,0.003977537120779027,-0.0016786303050634107,0.005656167425842438,0.003613088659409363,-0.002043078766433075
2025-12-05,bull_normal,9.878982543945312,54.5,56.0,29.5,0.19996425245797939,0.14761330046762544,0.26994453611692976,0.20799308905457675,0.17448482190288858,0.16717893346029078,0.17849116981832017,0.34280239487098196,0.1615275018504071,0.15,0.23251343520106246,0.236739046281058,0.3254213252247828,0.08913143448017034,0.11619475881292633,-0.0020485768202593763,-0.001970675443602207,7.790137665716944e-05,-0.0020485768202593763,-0.001662060603191436,0.0003865162170679404,-0.0020485768202593763,-0.00036544302239180544,0.001683133797867571
2025-12-12,bull_normal,6.793498516082764,54.19,53.69,34.84,0.20069189442055738,0.13045149141654358,0.28022145661704384,0.20444529380137694,0.18418986374447827,0.21923374941830273,0.24846551591020324,0.18769525644877735,0.1946054782227167,0.15,0.23257125479411103,0.25495998444067675,0.18851048463071127,0.17395827613450104,0.15,-0.0018893871229660915,-0.0009716407647685447,0.0009177463581975468,-0.0018893871229660915,-0.0024101421103162033,-0.0005207549873501118,-0.0018893871229660915,-0.0025093578092455072,-0.0006199706862794157
2025-12-19,bull_normal,6.885918617248535,59.3,53.1,51.2,0.19365303797740607,0.1231992268072527,0.2875375228151058,0.21225570603155447,0.183354506368681,0.10907773222803363,0.09990760231251983,0.3410146654594466,0.3,0.15,0.10945154271029835,0.10644573821487041,0.3341027190748313,0.3,0.15,-0.0004957099325687705,3.6663171888003598e-06,0.0004993762497575708,-0.0004957099325687705,0.0005126726147800054,0.0010083825473487758,-0.0004957099325687705,0.00047607791619929546,0.0009717878487680659
2025-12-26,event_stress,20.51524543762207,60.2,50.5,54.45,0.05,0.0,0.45,0.35,0.15,0.10674385020944453,0.09114929788778056,0.3,0.3021068519027749,0.2,0.23604826393056716,0.23573451734229628,0.15725366707573998,0.22096355165139664,0.15,-0.00227997366220387,-0.0009864117535441823,0.0012935619086596878,-0.00227997366220387,0.0020581510128729746,0.004338124675076845,-0.00227997366220387,0.005125233966117405,0.007405207628321275
