date,theta,tau,ae_error,regime_label,llm_macro,llm_sentiment,llm_risk,r_event,edge_event_minus_normal,week_return_fused,regret_ema_norm,w_event_broad,w_event_satellite,w_event_fi,w_event_safe,w_event_cash,w_fused_broad,w_fused_satellite,w_fused_fi,w_fused_safe,w_fused_cash
2021-03-12,1.6219245791435242,15.0,19.23153305053711,event_stress,58.3,55.9,44.0,-0.0038074169761016328,-0.0038074169761016328,-0.0038074169722942166,0.9986535900828707,0.06386486157342522,0.06417952798790864,0.2719556095191071,0.4000000006130393,0.20000000030651965,0.06386486150956036,0.06417952792372912,0.2719556092471515,0.4000000002130394,0.2000000001065197
2021-03-19,1.5971847176551819,15.0,18.381820678710938,event_stress,59.3,59.8,43.75,0.0008088848421216931,0.0008088848421216931,0.000808884841312808,0.9105157888164254,0.06478722699650731,0.07371693250902733,0.28645422283213956,0.37504161719029677,0.2000000004720291,0.06478722693172008,0.0737169324353104,0.2864542225456853,0.3750416168152551,0.20000000027202908
2021-03-26,1.6113219261169434,15.0,19.139707565307617,event_stress,57.5,56.0,45.25,0.0023694752997521188,0.0023694752997521188,0.0023694752973826435,0.8800216605556743,0.06415335670553844,0.0645776465786881,0.2712689957668797,0.4000000006325959,0.20000000031629794,0.06415335664138508,0.06457764651411045,0.2712689954956107,0.40000000023259585,0.20000000011629793
2021-04-02,1.1959994733333588,15.0,8.678933143615723,bull_normal,53.0,54.0,43.75,0.005065559785595049,0.005065559785595049,0.005065559780529488,0.7471393520732742,0.1471567928884532,0.15262663410986715,0.24269377424294333,0.25752279847912657,0.20000000027960962,0.1471567927412964,0.15262663395724052,0.24269377400024955,0.25752279822160373,0.2000000000796096
2021-04-09,0.9847485404461622,15.0,4.77430534362793,bull_normal,52.0,54.8,40.25,-0.0012479571963875096,-0.0012479571963875096,-0.001247957195139552,0.756938849001438,0.18187941982872777,0.17798760091772242,0.21748742428602527,0.2226455545152138,0.20000000045231078,0.18187941964684834,0.1779876007397348,0.21748742406853783,0.22264555429256824,0.20000000025231077
2021-04-16,0.9971853420138359,15.0,3.9492101669311523,bull_normal,55.7,53.8,47.25,-0.00022959818825385732,-0.00022959818825385732,-0.00022959818802425916,0.8179311149139221,0.18033977770531734,0.17737726367298762,0.21188622529329612,0.23039673265020646,0.2000000006781924,0.18033977752497754,0.17737726349561034,0.2118862250814099,0.2303967324198097,0.20000000047819239
2021-04-23,1.042236015200615,15.0,5.882108211517334,bull_normal,53.0,51.5,41.75,0.00822723769121928,0.00822723769121928,0.00822723768299204,0.729685154465959,0.1643282661056391,0.1748839253950505,0.23810911205185653,0.22267869550195074,0.20000000094550321,0.16432826594131078,0.17488392522016652,0.23810911181374736,0.22267869527927198,0.20000000074550314
2021-04-30,1.1052280440926552,15.0,6.945184230804443,bull_normal,53.5,56.0,46.75,-0.005133344521431987,-0.005133344521431987,-0.0051333445162986425,0.6394093816636534,0.16308336664840917,0.16160428478614505,0.22261090925467292,0.2527014389932693,0.2000000003175036,0.1630833664853258,0.16160428462454077,0.222610909032062,0.25270143874056783,0.20000000011750357
2021-05-07,1.2326729446649551,15.0,9.664274215698242,bull_normal,53.05,54.55,49.25,0.0009377050041811982,0.0009377050041811982,0.0009377050032434932,0.6702015214466363,0.13865903251683717,0.13707277193086345,0.2334461451448192,0.2908220498192331,0.2000000005882471,0.13865903237817812,0.13707277179379068,0.23344614491137305,0.290822049528411,0.20000000038824708
2021-05-14,1.2458883672952652,15.0,10.07521915435791,bull_normal,53.5,54.5,45.75,0.0006686876551290319,0.0006686876551290319,0.0006686876544603443,0.6411738881038784,0.1396425634378133,0.13732298848344915,0.23663681895081956,0.2863976286037734,0.20000000052414468,0.13964256329817074,0.13732298834612616,0.2366368187141827,0.28639762831737575,0.20000000032414467
2021-05-21,1.1310207396745682,15.0,7.520413875579834,bull_normal,52.5,55.0,48.75,0.003502127801026303,0.003502127801026303,0.003502127797524175,0.7309504423881784,0.15570761068013095,0.15384270307653813,0.2248979916549089,0.26555169414224045,0.20000000044618163,0.15570761052442333,0.15384270292269542,0.22489799143001088,0.26555169387668875,0.20000000024618161
2021-05-28,1.3315439224243164,15.0,11.550996780395508,bull_normal,57.0,55.0,45.25,0.0005233941911813215,0.0005233941911813215,0.0005233941906579272,0.7562209648595012,0.1291407667347907,0.12717378696191414,0.2416220403689541,0.3020634054096248,0.20000000052471634,0.1291407666056499,0.12717378683474034,0.24162204012733204,0.30206340510756136,0.20000000032471632
2021-06-04,0.9940240089781582,15.0,4.906940937042236,bull_normal,50.7,49.8,45.25,-0.004024958379165171,-0.004024958379165171,-0.004024958375140213,0.6629210218729331,0.162332101085334,0.17426138622147672,0.23773618770311702,0.22567032451238755,0.2000000004776848,0.16233210092300188,0.1742613860472153,0.2377361874653808,0.2256703242867172,0.20000000027768478
2021-06-11,1.0908988788723946,15.0,7.228706359863281,bull_normal,49.769999999999996,48.68,46.849999999999994,0.0007093726653503172,0.0007093726653503172,0.0007093726646409446,0.6863534261110946,0.1529121837484414,0.1525842012224649,0.2346599227819797,0.2598436917997034,0.2000000004474105,0.15291218359552922,0.1525842010698807,0.23465992254731977,0.2598436915398597,0.2000000002474105
2021-06-18,1.3102887570858002,15.0,12.689493179321289,bull_normal,50.5,51.0,38.5,-0.012618318181530228,-0.012618318181530228,-0.012618318168911907,0.8437323080064031,0.12037191069140449,0.11841815688093575,0.2572653078287713,0.30394462399668487,0.20000000060220377,0.12037191057103254,0.11841815676251756,0.2572653075715059,0.30394462369274017,0.2000000004022037
2021-06-25,1.0856402590870857,15.0,7.219579696655273,bull_normal,51.5,50.5,45.25,0.003271716488529775,0.003271716488529775,0.0032717164852580577,0.7605984704605971,0.1572076863211585,0.1574501962157254,0.23298665384927464,0.2523554632722075,0.20000000034163398,0.1572076861639508,0.15745019605827518,0.23298665361628795,0.252355463019852,0.20000000014163397
2021-07-02,1.5887219905853271,15.0,20.258277893066406,event_stress,51.5,48.5,40.25,0.0076719652706157705,0.0076719652706157705,0.007671965262943805,1.0,0.05931138445036833,0.05880584631701848,0.28188276796106354,0.4000000008476998,0.2000000004238499,0.05931138439105694,0.058805846258212634,0.28188276767918075,0.4000000004476998,0.2000000002238499
2021-07-09,1.1330384463071823,15.0,8.364113807678223,bull_normal,51.3,48.5,40.25,0.0011988768341063634,0.0011988768341063634,0.0011988768329074864,0.9429504741723309,0.15388224549639024,0.15193044790339835,0.2405160165853032,0.253671289689134,0.20000000032577425,0.15388224534250797,0.15193044775146788,0.24051601634478717,0.2536712894354627,0.20000000012577424
2021-07-16,1.1368601024150848,15.0,8.105576515197754,bull_normal,52.15,48.9,42.25,0.003719029264504276,0.003719029264504276,0.0037190292607852463,0.7794759616856773,0.1542419708544859,0.1524143136041244,0.23778040637661646,0.2555633088264486,0.2000000003383247,0.15424197070024392,0.15241431345171008,0.23778040613883603,0.2555633085708853,0.2000000001383247
2021-07-23,1.1912497133016586,15.0,9.735071182250977,bull_normal,51.5,49.5,38.5,-0.0009761265973007439,-0.0009761265973007439,-0.000976126596324617,0.7675544361240767,0.14609884699997247,0.1436945107100847,0.24584876568234593,0.2643578762332876,0.20000000037430934,0.1460988468538736,0.14369451056639015,0.24584876543649709,0.2643578759689296,0.20000000017430927
2021-07-30,1.5743841528892517,15.0,18.857484817504883,event_stress,53.6,53.5,42.7,0.0036832219711886117,0.0036832219711886117,0.0036832219675053887,0.8427174638594621,0.061670106255627244,0.06688804749280211,0.28214807845426954,0.3892937671485443,0.20000000064875698,0.06167010619395712,0.06688804742591405,0.2821480781721214,0.3892937667592504,0.2000000004487569
2021-08-06,1.4178997576236725,15.0,14.318501472473145,bull_normal,52.5,51.5,40.25,-0.0007306308357554567,-0.0007306308357554567,-0.0007306308350248262,0.8622185215866665,0.09233574429532293,0.10926010567905732,0.29884323005539065,0.2995609196847608,0.2000000002854684,0.09233574420298715,0.10926010556979718,0.2988432297565473,0.2995609193851998,0.20000000008546834
2021-08-13,1.2241620570421219,15.0,9.545022964477539,bull_normal,53.2,52.8,39.0,-0.002632112942269544,-0.002632112942269544,-0.002632112939637431,0.8455111985848711,0.14982060920751625,0.14635769980828056,0.24011003029893901,0.2637116603457289,0.20000000033953544,0.14982060905769562,0.14635769966192286,0.24011003005882897,0.26371166008201724,0.20000000013953542
2021-08-20,1.4604673087596893,15.0,14.811031341552734,bull_normal,53.8,50.5,43.75,0.002030150338884962,0.002030150338884962,0.0020301503368548115,0.8895582450486716,0.09486254077643887,0.09363715079518252,0.2600248394223443,0.3514754682429695,0.2000000007630648,0.09486254068157635,0.09363715070154538,0.2600248391623195,0.3514754678914941,0.20000000056306483
2021-08-27,1.1344355642795563,15.0,7.650520324707031,bull_normal,51.5,49.0,45.0,-0.0017816989036693216,-0.0017816989036693216,-0.0017816989018876223,0.837233324593834,0.152559563025006,0.15242042412361698,0.23694235216366305,0.2580776603075372,0.2000000003801768,0.15255956287244643,0.15242042397119654,0.23694235192672067,0.25807766004945953,0.20000000018017677
2021-09-03,1.11266428232193,15.0,6.776712894439697,bull_normal,51.0,48.5,53.75,0.0022658787833499026,0.0022658787833499026,0.0022658787810840237,0.7732425197212319,0.14763494279325357,0.14850972414216773,0.23023115663980856,0.27362417585266063,0.20000000057210957,0.1476349426456186,0.148509723993658,0.2302311564095774,0.27362417557903645,0.20000000037210955
2021-09-10,1.3176456689834595,15.0,12.47283935546875,bull_normal,49.3,58.0,45.25,-0.0011213722668432828,-0.0011213722668432828,-0.00112137226572191,0.8445149530854122,0.11867367896842493,0.11685546677799925,0.24481468053789732,0.3196561729561727,0.2000000007595058,0.11867367884975125,0.11685546666114378,0.24481468029308262,0.3196561726365165,0.2000000005595058
2021-09-17,1.5012009143829346,15.0,17.13650131225586,event_stress,51.8,57.0,45.7,-0.006588715313121823,-0.006588715313121823,-0.0065887153065331055,0.9214795695954141,0.07124344662962537,0.08222098166844531,0.28917920021901944,0.35735637092437567,0.20000000055853434,0.07124344655838191,0.08222098158622432,0.2891791999298402,0.35735637056701924,0.20000000035853432
2021-09-24,1.0988876223564148,15.0,7.267731666564941,bull_normal,51.03,55.92999999999999,47.209999999999994,-0.0033892404494694547,-0.0033892404494694547,-0.003389240446080214,0.8574813399522824,0.15912002484521853,0.15703934599916117,0.22425092308438183,0.2595897056494268,0.2000000004218117,0.15912002468609848,0.1570393458421218,0.22425092286013087,0.25958970538983706,0.2000000002218117
2021-10-01,1.153436541557312,15.0,8.505867958068848,bull_normal,53.0,52.5,43.25,-0.0014802378259590038,-0.0014802378259590038,-0.0014802378244787656,0.8919283802019808,0.15400986613954215,0.15147802458554613,0.23351855052913525,0.2609935583809827,0.2000000003647939,0.15400986598553223,0.15147802443406805,0.23351855029561663,0.2609935581199891,0.20000000016479383
2021-10-08,1.1597033888101578,15.0,8.629081726074219,bull_normal,51.3,58.1,48.3,-0.00025747752963286246,-0.00025747752963286246,-0.00025747752937538477,0.8126590747706427,0.15006654121045682,0.14782822041139226,0.226136912048058,0.2759683258022342,0.20000000052785874,0.15006654106039027,0.14782822026356404,0.22613691182192105,0.2759683255262658,0.20000000032785872
2021-10-15,1.341932237148285,15.0,12.838614463806152,bull_normal,50.7,57.4,52.27499999999999,-0.0030125144678703818,-0.0030125144678703818,-0.003012514464857868,0.8565798130597053,0.10921785875065824,0.10840762838328688,0.2409443244406707,0.34143018753761434,0.20000000088776973,0.1092178586414404,0.10840762827487926,0.24094432419972642,0.3414301871961842,0.20000000068776977
2021-10-22,1.2895388305187225,15.0,11.219841003417969,bull_normal,52.0,55.3,54.2,-0.003334278416033037,-0.003334278416033037,-0.003334278412698759,0.7767466916742959,0.12041238961938029,0.11991329381187583,0.23595429918726613,0.32372001656642735,0.20000000081505045,0.12041238949896789,0.11991329369196253,0.2359542989513118,0.3237200162427073,0.20000000061505044
2021-10-29,1.1744941473007202,15.0,8.675018310546875,bull_normal,53.3,52.2,48.25,-0.0009258636474671057,-0.0009258636474671057,-0.0009258636465412422,0.7332324697898767,0.1467452287862113,0.14529635942650318,0.23249993558824453,0.2754584757095886,0.2000000004894524,0.14674522863946607,0.14529635928120682,0.23249993535574456,0.2754584754341301,0.2000000002894524
2021-11-05,1.2390313297510147,15.0,9.888456344604492,bull_normal,54.0,57.5,51.75,-0.001318880200340487,-0.001318880200340487,-0.0013188801990216062,0.8080348166420156,0.1358279751259803,0.13687703823858396,0.23211397023867827,0.29518101580739786,0.20000000058935968,0.1358279749901523,0.13687703810170693,0.23211397000656428,0.2951810155122168,0.20000000038935967
2021-11-12,1.34274622797966,15.0,12.442238807678223,bull_normal,54.0,55.2,50.0,0.007525301372903309,0.007525301372903309,0.007525301365378009,0.8212727377531143,0.11536775700574156,0.11398786216625527,0.24197756983075888,0.3286668102425524,0.20000000075469185,0.11536775689037382,0.11398786205226742,0.24197756958878133,0.32866680991388564,0.2000000005546919
2021-11-19,1.2734774053096771,15.0,10.905198097229004,bull_normal,52.8,58.3,51.75,0.002147383902540733,0.002147383902540733,0.0021473839003933494,0.7115019269416575,0.12856766795264638,0.12696220930503618,0.2321041392990437,0.3123659827174886,0.20000000072578508,0.12856766782407872,0.126962209178074,0.23210413906693958,0.31236598240512264,0.20000000052578512
2021-11-26,1.2537212669849396,15.0,10.473247528076172,bull_normal,53.0,58.5,51.75,-0.002287147255973027,-0.002287147255973027,-0.0022871472536858794,0.8691649898227619,0.13270504929488408,0.13096870963971938,0.23001562011720225,0.30631062025524075,0.20000000069295343,0.13270504916217904,0.1309687095087507,0.23001561988718666,0.30631061994893016,0.20000000049295347
2021-12-03,1.2777886092662811,15.0,11.794157028198242,bull_normal,52.3,54.0,42.25,-0.0062938035308845765,-0.0062938035308845765,-0.006293803524590774,0.8817670631007701,0.12845767279478126,0.12615218952032625,0.24647475668311128,0.2989153804189728,0.20000000058280834,0.1284576726663236,0.12615218939417408,0.24647475643663655,0.2989153801200575,0.20000000038280838
2021-12-10,1.2577616274356842,15.0,10.771622657775879,bull_normal,51.0,57.3,52.25,0.005219932604734365,0.005219932604734365,0.005219932599514431,0.8344828432442966,0.1266062370513615,0.12684750105474787,0.2355548012474295,0.31099145990216875,0.20000000074429242,0.12660623692475526,0.12684750092790037,0.23555480101187468,0.31099145959117724,0.2000000005442924
2021-12-17,1.4086673259735107,15.0,14.492128372192383,bull_normal,52.2,53.8,47.25,0.0058559588755465845,0.0058559588755465845,0.005855958869690626,0.7877290320402265,0.09246418929422477,0.10122606627039768,0.2733718502113305,0.33293789361401976,0.20000000061002737,0.09246418920176057,0.10122606616917161,0.2733718499379586,0.33293789328108186,0.20000000041002736
2021-12-24,1.2428194284439087,15.0,10.4898099899292,bull_normal,52.8,57.3,43.75,0.00044057332469027617,0.00044057332469027617,0.0004405733242497029,0.7703207176372362,0.14052406746299473,0.13748322582159928,0.2359956192605678,0.2859970869363341,0.20000000051850408,0.14052406732247064,0.13748322568411603,0.23599561902457217,0.28599708665033696,0.20000000031850407
2021-12-31,1.376341849565506,15.0,12.066535949707031,bull_normal,58.5,56.5,54.0,0.0036990625704688552,0.0036990625704688552,0.0036990625667697925,0.9067547083493024,0.11711651614717888,0.1153667849731318,0.2336374327030889,0.33387926544865953,0.20000000072794097,0.11711651603006236,0.115366784857765,0.23363743246945146,0.3338792651147802,0.20000000052794095
2022-01-07,1.2258139252662659,15.0,9.949871063232422,bull_normal,52.8,46.5,45.25,-0.005308336245397727,-0.005308336245397727,-0.005308336240089389,0.7830585563000513,0.1352056693607344,0.1344668167560461,0.2470743736594225,0.28325313970758614,0.200000000516211,0.13520566922552868,0.13446681662157925,0.24707437341234806,0.28325313942433294,0.20000000031621093
2022-01-14,1.2914636731147766,15.0,10.766008377075195,bull_normal,54.5,54.6,51.2,0.005475261022963698,0.005475261022963698,0.005475261017488437,0.8977530293401368,0.12816400940174877,0.12678218489838344,0.23562339037559435,0.3094304146516764,0.20000000067259702,0.12816400927358476,0.12678218477160125,0.23562339013997094,0.309430414342246,0.200000000472597
2022-01-21,1.7157957553863525,15.0,23.864078521728516,event_stress,60.0,54.0,44.25,0.008735289385518197,0.008735289385518197,0.008735289376782909,0.8671601874205107,0.06088336508516561,0.04430152518660609,0.29481510823148616,0.40000000099782806,0.20000000049891403,0.060883365024282245,0.044301525142304565,0.29481510793667104,0.40000000059782803,0.20000000029891402
2022-01-28,1.837413489818573,15.0,31.716732025146484,event_stress,60.370000000000005,54.3,47.15,-0.005768485962524972,-0.005768485962524972,-0.005768485956756485,1.0,0.06807791811499739,0.026242456601492912,0.305679623791803,0.4000000009944711,0.20000000049723554,0.06807791804691947,0.026242456575250452,0.3056796234861234,0.40000000059447105,0.20000000029723553
2022-02-04,1.8240897059440613,15.0,31.716732025146484,event_stress,54.5,57.0,43.75,-0.005767256558125058,-0.005767256558125058,-0.0057672565523578,1.0,0.019748970056374264,0.01964567010256298,0.2255981240492552,0.5106388606787151,0.2243683751130925,0.01974897003662529,0.01964567008291731,0.22559812382365704,0.5106388601680762,0.2243683748887241
2022-02-11,1.9463644623756409,15.0,54.30877685546875,event_stress,52.0,44.5,45.25,0.006443578094574638,0.006443578094574638,0.006443578088131059,1.0,0.07337126311653709,0.016964801280545054,0.3096639344458244,0.4000000007713957,0.20000000038569785,0.07337126304316582,0.016964801263580253,0.30966393413616045,0.40000000037139566,0.20000000018569783
2022-02-18,1.8218204975128174,15.0,30.878299713134766,event_stress,55.5,58.6,53.199999999999996,0.007323538075650403,0.007323538075650403,0.007323538068326864,0.9851364806034038,0.06836580750187811,0.02732998104601957,0.30430421054282514,0.4000000006061848,0.2000000003030924,0.0683658074335123,0.027329981018689588,0.3043042102385209,0.40000000020618476,0.20000000010309238
2022-02-25,1.9118779301643372,15.0,42.31946563720703,event_stress,56.1,54.6,61.199999999999996,0.0023153070572151943,0.0023153070572151943,0.0023153070548998862,0.8820932682776403,0.07227325939079458,0.018931201512370478,0.3087955379941028,0.4000000007351548,0.2000000003675774,0.0722732593185213,0.01893120149343927,0.30879553768530715,0.40000000033515465,0.20000000016757732
2022-03-04,1.7241747975349426,15.0,23.796424865722656,event_stress,56.720000000000006,53.85,63.849999999999994,-0.0026875936982613726,-0.0026875936982613726,-0.0026875936955737785,0.8171912286311368,0.06519940889304002,0.04159129028796871,0.293209299564806,0.4000000008361235,0.20000000041806176,0.0651994088278406,0.041591290246377415,0.29320929927159667,0.4000000004361235,0.20000000021806175
2022-03-11,1.9632976055145264,15.0,65.63652038574219,event_stress,52.6,54.2,46.8,0.011447232951774924,0.011447232951774924,0.01144723294032769,0.7792854871483065,0.07389526023303082,0.016354099491839167,0.3097506390920939,0.4000000007886908,0.2000000003943454,0.07389526015913556,0.016354099475485065,0.3097506387823432,0.40000000038869077,0.20000000019434538
2022-03-18,1.736696481704712,15.0,24.431076049804688,event_stress,53.05,53.85,46.3,-0.006010709922969574,-0.006010709922969574,-0.006010709916958864,0.7608269486702637,0.06255651988516454,0.04057282181028856,0.2968706572684406,0.40000000069073754,0.20000000034536877,0.06255651982260801,0.04057282176971574,0.2968706569715699,0.4000000002907375,0.20000000014536876
2022-03-25,1.480746567249298,15.0,14.502569198608398,bull_normal,53.6,54.3,48.2,0.0016779571236564626,0.0016779571236564626,0.0016779571219785049,0.6778673804136701,0.09162643326616272,0.095006717547073,0.26151888374114596,0.3518479647105998,0.20000000073501858,0.09162643317453627,0.09500671745206625,0.261518883479627,0.35184796435875176,0.2000000005350185
2022-04-01,1.8639078736305237,15.0,33.73080825805664,event_stress,55.05,55.15,50.5,-0.01064247130544306,-0.01064247130544306,-0.010642471294800587,0.8265910705610523,0.06959862846317842,0.023560460690447375,0.30684090987606094,0.40000000064687546,0.20000000032343773,0.06959862839357979,0.023560460666886912,0.30684090956922,0.40000000024687543,0.20000000012343772
2022-04-08,1.6376621723175049,15.0,19.408540725708008,event_stress,55.010000000000005,56.010000000000005,52.5,0.0016816750467242847,0.0016816750467242847,0.0016816750450426097,0.8110312603056016,0.06166308614488032,0.06115308347684695,0.2771838291753292,0.40000000080196235,0.20000000040098118,0.06166308608321723,0.06115308341569386,0.27718382889814536,0.4000000004019623,0.20000000020098116
2022-04-15,1.6518397331237793,15.0,20.482284545898438,event_stress,58.0,53.0,47.75,0.003476711286249432,0.003476711286249432,0.00347671128277272,0.7820684677995696,0.05846154178576969,0.05743395814798169,0.2841044989025694,0.4000000007757861,0.20000000038789306,0.05846154172730814,0.05743395809054773,0.2841044986184649,0.4000000003757861,0.20000000018789305
2022-04-22,1.6923956274986267,15.0,23.552757263183594,event_stress,50.7,51.3,44.75,-0.0030941547723618125,-0.0030941547723618125,-0.0030941547692676574,0.7968436806439794,0.060022867581817047,0.04385790912291996,0.2961192219168614,0.4000000009189344,0.2000000004594672,0.06002286752179417,0.04385790907906205,0.29611922162074217,0.40000000051893436,0.20000000025946718
2022-04-29,1.6938918232917786,15.0,22.038829803466797,event_stress,57.5,58.5,47.75,-0.001100556585050568,-0.001100556585050568,-0.0011005565839500113,0.6917387420097992,0.05548174564556077,0.05006611473353552,0.29445213836443584,0.40000000083764525,0.20000000041882263,0.05548174559007902,0.0500661146834694,0.29445213806998366,0.4000000004376452,0.2000000002188226
2022-05-06,1.888704776763916,15.0,37.247283935546875,event_stress,58.25,59.35,50.05,0.0006924107405911562,0.0006924107405911562,0.0006924107398987453,0.7414783209314334,0.06961802755609107,0.02113802321361754,0.30924394825901774,0.40000000064751573,0.20000000032375786,0.06961802748647304,0.021138023192479514,0.3092439479497738,0.4000000002475157,0.20000000012375785
2022-05-13,1.9290794134140015,15.0,47.258583068847656,event_stress,52.8,54.5,37.75,0.0029136541032041595,0.0029136541032041595,0.002913654100290504,0.7056200718422985,0.07259274614708228,0.017879566995994342,0.30952768573837364,0.4000000007456998,0.2000000003728499,0.07259274607448953,0.017879566978114773,0.3095276854288459,0.40000000034569977,0.20000000017284988
2022-05-20,1.8722298741340637,15.0,36.15251922607422,event_stress,53.9,57.85,40.1,0.0016852760627312868,0.0016852760627312868,0.0016852760610460108,0.705391311711578,0.0698623023188139,0.022179971623013373,0.3079577250748053,0.4000000006555784,0.2000000003277892,0.06986230224895158,0.0221799716008334,0.3079577247668475,0.40000000025557836,0.20000000012778918
2022-05-27,1.7191309332847595,15.0,24.84544563293457,event_stress,53.77,58.470000000000006,40.75,0.003621938260466166,0.003621938260466166,0.003621938256844227,0.602343113963863,0.06105907234661554,0.04149487008218137,0.2974460566586593,0.40000000060836255,0.20000000030418127,0.061059072285556466,0.0414948700406865,0.29744605636121324,0.4000000002083625,0.20000000010418126
2022-06-03,1.679944634437561,15.0,23.096370697021484,event_stress,54.029999999999994,58.17999999999999,42.45,-0.0069282490036373014,-0.0069282490036373014,-0.00692824899670905,0.7508153806638009,0.05994687043805477,0.047900408345959315,0.2921527198480359,0.4000000009119667,0.20000000045598335,0.059946870378107885,0.047900408298058895,0.2921527195558831,0.40000000051196655,0.20000000025598327
2022-06-10,1.5302987098693848,15.0,17.683603286743164,event_stress,53.839999999999996,58.45,43.45,0.0020749771600866366,0.0020749771600866366,0.002074977158011659,0.8170065870042861,0.07561099285415843,0.07413064961258099,0.25616312049337336,0.39409523617736536,0.20000000086252184,0.07561099277854742,0.07413064953845033,0.2561631202372102,0.3940952357832701,0.20000000066252183
2022-06-17,1.655195415019989,15.0,21.331897735595703,event_stress,58.5,56.3,42.25,-0.0010164133768665311,-0.0010164133768665311,-0.001016413375850118,0.7850463674733206,0.058022360109516544,0.05581676077724115,0.28616087800996187,0.4000000007355203,0.20000000036776014,0.05802236005149419,0.0558167607214244,0.28616087772380105,0.40000000033552036,0.20000000016776018
2022-06-24,1.8537869453430176,15.0,34.1256103515625,event_stress,59.6,60.15,41.75,-0.008153278487482913,-0.008153278487482913,-0.008153278479329635,0.8750486928886599,0.06887662608909996,0.024119797238653217,0.3070035757376794,0.4000000006230449,0.20000000031152246,0.06887662602022335,0.024119797214533424,0.30700357543067586,0.400000000223045,0.2000000001115225
2022-07-01,1.6296837329864502,15.0,20.271034240722656,event_stress,59.15,59.75,43.75,-0.0008203159970449853,-0.0008203159970449853,-0.0008203159962246691,0.8340909732587222,0.061816987401438386,0.061459086072488775,0.2767239250524782,0.4000000009823964,0.2000000004911982,0.0618169873396214,0.06145908601102969,0.2767239247757543,0.4000000005823964,0.2000000002911982
2022-07-08,1.7869272232055664,15.0,28.362918853759766,event_stress,57.86999999999999,58.58,45.75,-0.012675304963382022,-0.012675304963382022,-0.012675304950706715,0.8513076051694141,0.06583130192957161,0.03217298252024806,0.30199571424385413,0.4000000008708841,0.20000000043544205,0.0658313018637403,0.032172982488075076,0.30199571394185837,0.4000000004708841,0.20000000023544204
2022-07-15,1.6869116425514221,15.0,22.901622772216797,event_stress,56.029999999999994,55.839999999999996,47.75,-0.001108784206370207,-0.001108784206370207,-0.0011087842052614227,0.8759195388210937,0.061198660856998745,0.04761354202524473,0.29118779619369456,0.40000000061604135,0.20000000030802068,0.06119866079580008,0.04761354197763119,0.29118779590250676,0.4000000002160413,0.20000000010802066
2022-07-22,1.5614145398139954,15.0,18.951004028320312,event_stress,51.5,52.0,45.75,-0.0004068341048449619,-0.0004068341048449619,-0.0004068341044381276,0.772991216795225,0.062017233637144356,0.06418842675217892,0.27379433824306865,0.4000000009117387,0.20000000045586935,0.06201723357512712,0.06418842668799049,0.27379433796927427,0.4000000005117387,0.20000000025586934
2022-07-29,1.4476567804813385,15.0,15.230358123779297,event_stress,54.2,54.7,46.349999999999994,0.011026409219080322,0.011026409219080322,0.011026409208053912,0.6822357144795707,0.09319681974500012,0.09181778470936913,0.2534612239775649,0.361524170748499,0.200000000819567,0.09319681965180326,0.09181778461755132,0.25346122372410357,0.36152417038697476,0.20000000061956694
2022-08-05,1.4752247631549835,15.0,15.754016876220703,event_stress,54.339999999999996,55.510000000000005,47.25,0.005453410820186864,0.005453410820186864,0.005453410814733452,0.5681171714633106,0.08679720543150307,0.08753759125954104,0.2576631581828255,0.3680020443249748,0.20000000080115568,0.08679720534470584,0.08753759117200342,0.25766315792516226,0.36800204395697267,0.2000000006011556
2022-08-12,1.2026438117027283,15.0,9.633398056030273,bull_normal,53.0,54.5,38.75,0.0008219558019625128,0.0008219558019625128,0.0008219558011405569,0.5193526092473852,0.15077573637960087,0.14821190736293466,0.23927305897487403,0.2617392969604023,0.20000000032218812,0.15077573622882512,0.14821190721472274,0.23927305873560095,0.261739296698663,0.2000000001221881
2022-08-19,1.6228958368301392,15.0,20.913097381591797,event_stress,54.32000000000001,55.35,41.05,0.0032707948000324717,0.0032707948000324717,0.003270794796761677,0.7364962658203756,0.05857091221755813,0.057656270316751614,0.2837728164393521,0.4000000006842254,0.2000000003421127,0.05857091215898721,0.05765627025909534,0.28377281615557925,0.4000000002842254,0.2000000001421127
2022-08-26,1.0958640947937965,15.0,6.315332412719727,bull_normal,52.8,53.7,50.75,-0.0010018983065030824,-0.0010018983065030824,-0.0010018983055011834,0.6719641346855574,0.16001455076084903,0.15874086881780927,0.22142709911032726,0.2598174808902131,0.20000000042080135,0.16001455060083447,0.1587408686590684,0.22142709888890014,0.2598174806303956,0.20000000022080133
2022-09-02,1.3521141707897186,15.0,12.419425964355469,bull_normal,52.5,52.879999999999995,52.75,-0.00322983496929902,-0.00322983496929902,-0.0032298349660691847,0.7015752568793614,0.10964476752814285,0.10926515314177267,0.2437929203092553,0.33729715818021216,0.20000000084061706,0.10964476741849807,0.1092651530325075,0.24379292006546238,0.337297157842915,0.20000000064061704
2022-09-09,1.3064194023609161,15.0,11.644625663757324,bull_normal,53.0,51.0,47.25,0.003257061223774437,0.003257061223774437,0.003257061220517375,0.6492607069792051,0.12169320684313813,0.12060703646509048,0.2468082043160607,0.3108915517069571,0.2000000006687535,0.12169320672144494,0.12060703634448346,0.24680820406925255,0.31089155139606556,0.20000000046875355
