NAV,theta,tau,regret_ema_norm,week_return,max_drawdown,w_fused
1.0443427661552722,1.660447895526886,15.0,0.0,0.00012379862662658677,0.03124337995979455,"[0.2436471  0.35512753 0.18273532 0.08068966 0.04006941 0.03938408
 0.02953806 0.02880885]"
1.0455785947748055,1.4969426095485687,15.0,0.0,0.0011833553691218061,0.030096996612097728,"[0.21953409 0.28361404 0.16465057 0.08680109 0.07509588 0.07072045
 0.05304034 0.04654353]"
1.0331085794642503,1.7651013731956482,15.0,0.0,-0.011926425591412396,0.04166447261289095,"[0.24698258 0.4        0.18523694 0.07069512 0.02901186 0.02789991
 0.02092493 0.01924866]"
1.021001904743025,1.4554086327552795,15.0,0.0,-0.011718685685006674,0.05289490543911558,"[0.21846836 0.27177862 0.16385127 0.08674228 0.07941728 0.07461273
 0.05595955 0.0491699 ]"
1.0169754688171802,1.7281779050827026,15.0,0.0,-0.003943612550711312,0.05662992097686859,"[0.23546985 0.4        0.17660239 0.07631424 0.03299945 0.03220467
 0.0241535  0.0222559 ]"
1.009970834147044,1.3462190926074982,15.0,0.0,-0.0068877125210140625,0.06312758288210624,"[0.20824688 0.25229386 0.15618516 0.09218434 0.08798071 0.08389458
 0.06292093 0.05629354]"
0.9990764959237569,1.4400403499603271,15.0,0.0,-0.0107867849792788,0.07323342419857415,"[0.21413864 0.27659745 0.16060398 0.09086918 0.07787386 0.07440188
 0.05580141 0.04971359]"
1.0123846749501024,1.7660232186317444,15.0,0.0,0.013320480544425703,0.06088844805638713,"[0.23909997 0.4        0.17932498 0.0724984  0.03248087 0.0318796
 0.02343647 0.0212797 ]"
0.9853687217637053,1.6053301095962524,15.0,0.0,-0.026685462408573845,0.0859490740732358,"[0.22212289 0.31733729 0.16659217 0.08544028 0.06375392 0.06028753
 0.04515585 0.03931007]"
0.9621088709991499,1.895974040031433,15.0,0.0,-0.02360522538499371,0.10752545219309924,"[0.27918401 0.4        0.20938801 0.06255134 0.0140449  0.01444845
 0.01041416 0.00996913]"
0.9505456926632307,1.9007647633552551,15.0,0.0,-0.012018575739677772,0.11825172514165112,"[0.27876364 0.4        0.20907273 0.06305072 0.01417367 0.0144211
 0.01049479 0.01002334]"
0.9536533399378443,1.8081311583518982,15.0,0.0,0.003269329710922713,0.11536899930910184,"[0.26109365 0.39503808 0.19582024 0.06363219 0.02368035 0.02744876
 0.01733839 0.01594834]"
0.9285209766217815,1.7481017708778381,15.0,0.0,-0.026353772658837298,0.13868236358826952,"[0.24946039 0.37544081 0.18709529 0.07448009 0.0324562  0.03453302
 0.02390922 0.02262497]"
0.9580700158545236,1.951646089553833,15.0,0.0,0.03182377132743928,0.11127198808681218,"[0.29067662 0.4        0.21800747 0.05719534 0.00978441 0.00994279
 0.00727384 0.00711954]"
0.9580700158545236,1.949994444847107,15.0,0.0,0.0,0.11127198808681218,"[0.29160516 0.4        0.21870387 0.05659626 0.00941992 0.00962071
 0.00703836 0.00701572]"
0.9745698688369776,1.9342212677001953,15.0,0.0,0.017221969907635075,0.09596634100957092,"[0.28609426 0.4        0.2145707  0.06029415 0.01127508 0.01122248
 0.00837621 0.00816711]"
0.9956677010042675,1.876112699508667,15.0,0.0,0.021648352613720088,0.07639550158507448,"[0.27643886 0.4        0.20732914 0.06000818 0.01597454 0.01740187
 0.01174924 0.01109817]"
1.0157783500719513,1.940853238105774,15.0,0.0,0.020198153507841505,0.057740396145556906,"[0.28876977 0.4        0.21657733 0.05882567 0.01034369 0.01024561
 0.00768421 0.00755373]"
1.026719289895668,1.709538757801056,15.0,0.0,0.010770991351550149,0.047591326101525694,"[0.24147337 0.37229892 0.18110503 0.07506037 0.03910139 0.03729075
 0.02796806 0.02570211]"
1.0299109149229482,1.7250630259513855,15.0,0.0,0.0031085663420276225,0.04463070055398981,"[0.23334653 0.39623347 0.1750099  0.07740654 0.03483272 0.03401097
 0.02550823 0.02365165]"
1.017359697313343,1.8703017830848694,15.0,0.0,-0.012186702196999306,0.05627350169449432,"[0.27383362 0.4        0.20537522 0.06597564 0.01592084 0.01572306
 0.0117923  0.01137933]"
1.019377119586453,1.8436747193336487,15.0,0.0,0.001982998027578232,0.05440209390978117,"[0.2690487  0.4        0.20178652 0.06540656 0.01851588 0.01854513
 0.01359308 0.01310413]"
1.0100256636044276,1.8817365765571594,15.0,0.0,-0.009173696174207947,0.06307672180322005,"[0.278821   0.4        0.20911575 0.06213863 0.01445344 0.01443643
 0.01065534 0.01037941]"
1.0223243627081564,1.8209440112113953,15.0,0.0,0.012176620403722258,0.05166816269720676,"[0.25905991 0.4        0.19429493 0.06861703 0.02303165 0.02235309
 0.01676482 0.01587857]"
1.0333800465966057,1.8592780232429504,15.0,0.0,0.01081426237281741,0.04141265339211846,"[0.26693743 0.4        0.20020307 0.06814342 0.01898277 0.0185893
 0.01394198 0.01320202]"
1.0373800568654525,1.9582026600837708,15.0,0.0,0.003870802694536952,0.037702150907919625,"[0.29180875 0.4        0.21885657 0.05760318 0.00911957 0.00907712
 0.00680784 0.00672696]"
1.0623442152988172,1.8515064716339111,15.0,0.0,0.02406462151277155,0.014544817386964472,"[0.26724868 0.4        0.20043651 0.06713858 0.01907581 0.01867888
 0.01400916 0.01341238]"
1.0740714080048488,1.6453269124031067,15.0,0.0,0.011038976385570956,0.0036664008970605953,"[0.23291361 0.34569605 0.17468521 0.08257923 0.0490859  0.04749545
 0.0353511  0.03219345]"
1.0620907830285211,1.7533928155899048,15.0,0.0,-0.01115440266544512,0.014779907050566954,"[0.2404673  0.4        0.18035047 0.07396744 0.03118675 0.03027597
 0.02270698 0.02104508]"
1.0516338099427018,1.482477068901062,15.0,0.0,-0.009845649028232425,0.024480038301309508,"[0.22673632 0.29005729 0.17005224 0.08971831 0.06621197 0.06413008
 0.04809756 0.04499624]"
